지역,매장명,주소,위도,경도
경남,창원무동점,경상남도 창원시 의창구 북면 무동로226번길 18 에이스빌딩 108호 (무동리),,
경기,성남버스터미널점,"경기도 성남시 분당구 성남대로925번길 16성남(분당)여객터미널 제1층 413,414,415호 (야탑동)",,
부산,좌동재래시장점,부산광역시 해운대구 대천로106번길 29 (좌동),35.17405472,129.1750435
전남,목포대점,전라남도 무안군 청계면 승달산길 39(도림리),34.91036074,126.4337328
부산,우암점,부산광역시 남구 우암로154번길 44(우암동),35.12524341,129.0814471
충북,서충주신도시점,충청북도 충주시 중앙탑면 용전리 661 충주e편한세상아파트상가 1층 112호(용전리),,
경기,수원탑동사거리점,경기도 수원시 권선구 탑동로 2 탑중앙빌딩 1층(탑동),,
경기,안양성원점,경기도 안양시 만안구 장내로 68(안양동),37.39405362,126.9163276
서울,약수역점,서울특별시 중구 다산로 124(신당동),37.55481245,127.0109963
경기,용인물푸레마을점,경기도 용인시 기흥구 구성3로28번길 30구성프라자 1층 106호(청덕동),,
서울,신대방역점,서울특별시 관악구 난곡로 367 경신빌딩 1층(신림동),,
전북,완주첨단점,전라북도 완주군 봉동읍 둔산3로 79우진빌딩 1층(둔산리),,
인천,인천학익신동아점,인천광역시 미추홀구 매소홀로 476(학익동),37.43923517,126.6750627
경기,성남의료원점,"경기도 성남시 수정구 수정로 176,1층(신흥동)",37.44296887,127.1394607
전북,김제터미널점,전라북도 김제시 동서로 244(요촌동),35.80310594,126.8939624
경기,일산식사지구점,경기도 고양시 일산동구 위시티로 67CK PLAZA 1층(식사동),,
서울,독바위역점,서울특별시 은평구 불광로 130-1 윤송빌딩 1층(불광동),,
제주,제주송악산점,제주특별자치도 서귀포시 대정읍 송악관광로 421-1(상모리),33.20776692,126.2908879
서울,신길힐스테이트점,서울특별시 영등포구 신길로 150(신길동),37.50541303,126.911015
경기,안산스마트스퀘어점,경기도 안산시 단원구 산단로 325리드스마트스퀘어 지식산업센터 1층 128호(신길동),,
서울,거여역점,서울특별시 송파구 오금로 504 하나빌딩 1층(거여동),,
서울,석촌점,서울특별시 송파구 백제고분로41길 6(송파동),37.50680229,127.1085909
경기,화성발안점,경기도 화성시 향남읍 삼천병마로 201 인광프라자 1층 103호(평리),,
경기,안산반월공원점,경기도 안산시 상록구 본오로 60(본오동),37.29037403,126.8665537
서울,화계역점,서울특별시 강북구 덕릉로 30(수유동),37.63399811,127.0168878
서울,여의도파크원점,서울특별시 영등포구 여의대로 108 파크원타워1 지하2층(여의도동),,
경기,수원망포초점,경기도 수원시 영통구 영통로153번길 98국제프라자 1층(망포동),,
대구,대구두류역점,대구광역시 달서구 달구벌대로 1730(두류동),35.85657675,128.5547887
전남,전남도청점,전라남도 무안군 삼향읍 남악4로 79한양프라자Ⅴ 106호(남악리),,
경기,일산한뫼초점,경기도 고양시 일산서구 고양대로 632(일산동),37.68555866,126.7662715
경기,인천만수중앙점,인천광역시 남동구 백범로 206(만수동),37.45992765,126.7263544
경북,영천시청점,경상북도 영천시 충효로 75-2(문외동),35.97351413,128.9375881
경기,의정부롯데캐슬점,경기도 의정부시 범골로63번길 13 롯데캐슬1단지상가 113동 107호(의정부동),,
서울,방화사거리점,서울특별시 강서구 양천로 73멤브로메디컬센터 1층 105호(방화동),,
경기,인천문학점,인천광역시 미추홀구 소성로 334(문학동),37.43737508,126.6842601
경기,김포걸포점,경기도 김포시 걸포2로 45(걸포동),,
경기,평택더샵센트럴점,경기도 평택시 동삭1로22번길 19-13 방이빌딩 1층(동삭동),,
경기,덕정역점,경기도 양주시 화합로 1363 아트시티 1층 101호(덕정동),,
서울,마포시민공원점,서울특별시 마포구 망원로 19 참존빌딩 1층(망원동),,
서울,가좌역점,서울 서대문구 수색로 34(남가좌동),,
서울,종로공평점,서울특별시 종로구 삼봉로 100 영원빌딩 1층(공평동),,
서울,수유사거리점,서울특별시 강북구 도봉로 289(수유동),37.63419087,127.0230481
서울,가락중앙점,서울특별시송파구 동남로 209(가락동),37.49620079,127.1310641
경기,시흥웨이브파크점,경기도 시흥시 거북섬4길 14웨이브프라자 109호(정왕동),,
전남,순천신대점,전라남도 순천시 해룡면 좌야로 135 중흥에스-클래스 6단지 메가타운 상가동 1층(신대리),,
경기,안산부곡점,경기도 안산시 상록구 부곡로 121(부곡동),37.33279731,126.8632221
경기,부천괴안점,경기도 부천시 범안로 55 홈타운프라자 1층(괴안동),,
경기,죽전중앙점,경기도 용인시 수지구 대지로 46 명성빌딩 1층(죽전동),,
서울,염창점,서울특별시 강서구 양천로 658(염창동),37.55230798,126.8699159
경기,의정부낙양점,경기도 의정부시 용민로 397(낙양동),37.75552655,127.1124738
서울,은평신사고개점,서울특별시 은평구 가좌로 318(신사동),37.59608016,126.9100198
경기,일산강선점,경기도 고양시 일산서구 대산로 124진우프라자 1층(주엽동),,
경기,의정부역점,경기도 의정부시 시민로 75(의정부동),37.73863448,127.0436359
전남,순천대점,전라남도 순천시 순천대2길 2(석현동),34.96878065,127.484413
부산,하단SK뷰점,부산광역시 사하구 하신번영로 395(하단동),35.11619693,128.9603584
서울,성수일로점,"서울특별시 성동구 성수일로 39, 1층(성수동1가)",37.54423686,127.0492559
대전,대전신성점,"대전광역시 유성구 신성로62번길 57, 1층(신성동)",36.38691871,127.3496818
서울,동묘숭인점,서울특별시 종로구 지봉로 52(숭인동),37.57464264,127.0158709
서울,쌍문역점,서울특별시 도봉구 도봉로 492(창동),37.64922937,127.0354556
인천,인천산곡한신휴점,인천광역시 부평구 마장로220번길 13(산곡동),37.49952022,126.703647
경기,수원월드메르디앙점,경기도 수원시 팔달구 중부대로143번길 11 OK빌딩 1층(우만동),,
경기,안산본오중앙점,경기도 안산시 상록구 각골로 64(본오동),37.29518147,126.8729009
경기,수원정자시장점,경기도 수원시 장안구 수성로262번길 3(영화동),37.28986753,127.001483
광주,광주금호종원점,광주광역시 서구 화개1로79번길 2(금호동),35.13133526,126.8547229
부산,동래점,부산광역시 동래구 명륜로129번길 35(명륜동),35.20511457,129.0802633
경기,이천갈산점,경기도 이천시 안흥로 70(갈산동),37.2840939,127.4553125
서울,동대문동평화점,서울특별시 중구 마장로1길 28-25(신당동),37.56931852,127.0133523
서울,삼양시장점,서울특별시 강북구 삼양로54길 3(미아동),37.62476308,127.0187557
서울,종로르메이에르점,서울특별시 종로구 종로19르메이에르종로타운 1층 109-1호(종로1가),,
인천,부광초사거리점,인천광역시 부평구 부흥로 393(부개동),37.4980829,126.7355149
경기,수원영통역점,경기도 수원시 영통구 봉영로 1569NEW WORLD PLAZA 1층(영통동),,
경기,안산반월점,경기도 안산시 상록구 건건로 66 스마트타워 1층(건건동),,
인천,송도캐슬파크점,인천광역시 연수구 송도동 8-20송도캐슬센트럴파크 101동 119호(송도동),,
전남,순천역점,전라남도 순천시 팔마로 120(조곡동),34.94538995,127.5010825
경남,진주칠암점,경상남도 진주시 진주대로 888(칠암동),35.17980929,128.0910587
전북,정읍제일점,전라북도 정읍시 중앙로 132-1(수성동),35.56634486,126.8530299
세종,세종해밀점,세종특별자치시 해밀3로 32해밀마을1단 근린상가 지하1층 122호(해밀동),,
서울,성북구청점,서울특별시 성북구 보문로 161 대명빌딩 1층(삼선동5가),,
서울,촬영소사거리점,서울특별시 동대문구 답십리로 233 (답십리동),37.57296738,127.066082
경기,광명7동점,경기도 광명시 도덕로 49-1(광명동),37.46912617,126.8531846
충북,충북증평점,충청북도 증평군 증평읍 중앙로 224(교동리),36.78523423,127.5829922
인천,인천부개점,인천광역시 부평구 수변로 58(부개동),37.49167647,126.7407946
부산,광안오션브릿지점,부산광역시 수영구 광안해변로278번길 42107호(민락동),,
경기,분당중탑점,경기도 성남시 분당구 벌말로40번길 3 성산빌딩 1층(야탑동),,
경기,오산갈곶점,경기도 오산시 오산로 79리치타워 1층 101호(갈곶동),,
경기,일산저동점,경기도 고양시 일산동구 대산로 20 메디컬프라자 1층(정발산동),,
경기,하남감일지구점,경기도 하남시 신우실로 67j&b프라자 1층 102호(감일동),,
대전,서대전점,대전광역시 대전 중구 계백로 1709(오류동),,
서울,광장시장남2문점,서울특별시 종로구 청계천로 203-1(예지동),37.5696267,127.0002236
충북,청주동남지구점,충청북도 청주시 상당구 중고개로 137(용암동),,
서울,중계브라운스톤점,"서울특별시 서울 노원구 동일로203가길 29브라운스톤중계 173,174호(중계동)",,
충남,보령동대점,충청남도 보령시 한내로 16(동내동),36.34721445,126.6054621
서울,창동어울림점,서울특별시 도봉구 해등로16길 32(창동),37.65543697,127.0417425
경기,별내카페거리점,경기도 남양주시 순화궁로 349 삼광프라자 1층(별내동),,
충북,충주호암신도시점,충청북도 충주시 호암수청2로 21 다성빌딩 1층(호암동),,
서울,영등포전화국사거리점,서울특별시 영등포구 국회대로 646(영등포동7가),37.5252781,126.9058012
전남,여수교동점,전라남도 여수시 진남상가길 38(교동),34.74138747,127.7328395
경남,거창산단점,경상남도 거창군 남상면 승강기길 58(대산리),,
경남,함안점,경상남도 함안군 가야읍 가야로 86-1(말산리),35.27793692,128.4108575
서울,강일2지구점,"서울특별시 강동구 아리수로93나길 38 아이메디컬 101호,102호(강일동)",,
경기,부천소사초사거리점,경기도 부천시 소사로 185(소사본동),37.47483882,126.7953184
경기,분당느티마을점,경기도 성남시 분당구 느티로69번길 8(정자동),37.36907794,127.1125783
경기,다산새봄초교점,"경기도 남양주시 다산순환로 420성산타워플레이스Ⅲ 1층 112,113호(다산동)",,
경기,박달사거리점,경기도 안양시 만안구 양화로 112(박달동),37.40276547,126.910619
충북,청주내덕점,충청북도 청주시 청원구 향군로 124(내덕동),36.65578403,127.4810384
충북,용암중흥마을점,충청북도 청주시 상당구 용암북로138번길 35(용암동),36.62005376,127.5142652
전남,순천팔마점,전라남도 순천시 팔마4길 18(연향동),34.93412514,127.5165337
경남,가음정점,경상남도 창원시 성산구 가음정로43번길 1가음정빌딩 1층(가음동),,
인천,부평제이타워점,인천광역시 부평구 부평대로 337부평제이타워3차 1-11호(청천동),,
서울,도봉중앙점,서울특별시 도봉구 도봉로181길 30(도봉동),37.68428419,127.0442324
경기,수원SK스카이뷰점,경기도 수원시 장안구 이목로 24-3 SKY PLAZA 1층(정자동),,
서울,화곡본동시장점,서울특별시 강서구 까치산로4길 3(화곡동),37.54249364,126.8441388
제주,제주동홍중앙점,제주특별자치도 서귀포시 태평로 488(동홍동),33.24897046,126.5708992
경기,시흥시청점,경기도 시흥시 새재로17번길 7(장현동),37.38126009,126.8016316
서울,삼육서울병원점,서울특별시 동대문구 망우로 78(휘경동),37.58975771,127.0620222
경기,안산월피점,경기도 안산시 상록구 광덕산2로 19(월피동),37.33579127,126.8453837
광주,광주노대점,광주광역시 남구 효우로 81(노대동),35.10612861,126.904585
부산,연산점,부산광역시 연제구 월드컵대로 75(연산동),35.18105544,129.0836822
경기,고양산들마을점,경기도 고양시 일산동구 중산로 117성도빌딩 1층 108호(중산동),,
서울,서울숲역점,서울특별시 서울특별시 성동구 왕십리로 94-1(성수동1가),,
서울,마장역점,서울특별시 성동구 마장로 301(마장동),37.56643457,127.0430001
충북,청대사거리점,충청북도 청주시 청원구 상당로 263(우암동),36.65191204,127.4886399
경기,대화성저마을점,경기도 고양시 일산서구 대산로 219 한라프라자 1층(대화동),,
서울,창동이마트점,서울특별시 도봉구 노해로65길 11한성빌딩 1층 101호(창동),,
인천,인천대화초점,인천광역시 미추홀구 석정로 306(도화동),37.46781865,126.6693298
서울,마곡수명산점,서울특별시 강서구 수명로 68-35(내발산동),37.55298625,126.8267716
전남,광양칠성점,전라남도 광양시 광양읍 인덕로 1082(칠성리),34.9793128,127.5830452
경남,진주비성대점,"경상남도 진주시 금산면 송백로 46, 604동 1층 복지회관(속사리)",35.2036153,128.1456418
대전,대전용문역점,대전광역시 서구 계룡로 618(괴정동),36.33970024,127.3908993
서울,보라매역점,서울특별시 영등포구 여의대방로 137(신길동),37.49948149,126.9200237
서울,송파역점,"서울특별시 송파구 송파대로 345송파헬리오시티 1034,1035호(가락동)",,
경기,성남상대원점,경기도 성남시 중원구 금상로 59(금광동),37.44061096,127.1624964
경기,의왕시티병원점,경기도 의왕시 전주남이길 8목화케이티이자리에 아파트상가 102동 106호(오전동),,
서울,포방터시장점,서울특별시 서대문구 홍은중앙로 101-1(홍은동),37.59971725,126.9484266
서울,응암이마트점,서울특별시 은평구 은평로 98(응암동),37.59950526,126.9188164
서울,가산에이스K1타워점,서울특별시 금천구 가산디지털2로 166에이스K1타워 108호(가산동),,
광주,광주계림점,광주광역시 동구 계림동 193 두산위브상가 5호(계림2동),,
경남,김해인제대점,경상남도 김해시 인제로 184(어방동),35.24503508,128.9042633
서울,석촌고분역점,서울특별시 송파구 백제고분로 279송파동산빌딩 1층(석촌동),,
경북,구미구평점,경상북도 구미시 인동36길 9 금강빌딩 1층(구평동),,
경기,부천번영사거리점,경기도 부천시 부흥로 307번길 66(중동),37.49747029,126.7763282
서울,굽은다리역점,서울특별시 강동구 양재대로 1566 죽애빌딩 1층(명일동),,
서울,면목면동초점,서울특별시 중랑구 면목로 356(면목동),37.58379842,127.0885051
서울,신목점,서울특별시 양천구목동중앙로 97 청우빌딩 1층(목동),,
서울,방이오금점,서울특별시 송파구 마천로 84(오금동),37.50703738,127.1293363
광주,광주진월효덕점,광주광역시 남구 화산로 29(진월동),35.11213072,126.8998891
경남,서창점,경상남도 양산시 삼호1길 45 K&C아울렛 1층(삼호동),,
서울,용문시장점,서울특별시 용산구 새창로 108-1(용문동),37.53771713,126.9600193
충북,진천옥동초점,충청북도 진천군 덕산읍 연미로 76 다인리치빌딩 1층(두촌리),,
충남,천안청당점,충청남도 천안시 동남구 청당4로 61(청당동),,
서울,창동신창점,서울특별시 도봉구 우이천로4길 31(창동),37.63409604,127.0411072
경기,다산가운마을점,경기도 남양주시 경춘로 368브릭스타워 116호(다산동),,
강원,인제천도리점,강원도 인제군 서화면 천도로 153(천도리),38.22574536,128.2097314
전남,나주남평점,전라남도 나주시 남평읍 강변2길 27-1(동사리),35.04141082,126.8518675
경남,율하2지구점,경상남도 김해시 율하숲길 21로하스디딤빌딩 104호(장유동),,
서울,성신여대점,"서울특별시 성북구 동소문로22길 47, 1층(동선동)",37.5910335,127.0184754
서울,송파파인타운점,서울특별시 송파구 충민로2길 28대진플라자2 106호(장지동),,
충남,천안불당아이파크점,충청남도 천안시 서북구 검은들1길 7포인트프라자빌딩 1층(불당동),,
경기,평촌로데오점,경기도 안양시 동안구 관평로170번길 33평촌주공공이상가 101호(관양동),,
강원,원주반곡점,강원도 원주시 반곡길 64(반곡동),37.33705882,127.9657579
충북,청주공단오거리점,충청북도 청주시 흥덕구 사직대로 8(복대동),36.63397675,127.4481803
인천,부평로데오점,인천광역시 부평구 시장로 17(부평동),37.49270288,126.7246189
서울,삼전역점,서울특별시 송파구 백제고분로 198 GM빌딩 1F(삼전동),,
인천,인천효성신사거리점,인천광역시 계양구 안남로 499(효성동),37.52765954,126.7108008
서울,신양초사거리점,서울특별시 광진구 능동로 49 영지빌딩 1층(자양동),,
인천,연수역점,인천광역시 연수구 벚꽃로 114연수브랫슬 1층 101호(연수동),,
충북,청주하복대점,충청북도 청주시 흥덕구 진재로 44(복대동),36.63514047,127.429641
경기,의정부중앙점,경기도 의정부시 태평로73번길 50(의정부동),37.73913278,127.0487457
경기,수원파장점,경기도 수원시 장안구 파장로 63(정자동),37.30572796,126.9936594
서울,홍대서교점,서울특별시 마포구 양화로116 상연빌딩 1층(서교동),,
부산,서구청점,부산광역시 중구 보수대로 16(부평동2가),35.09839387,129.0253972
경기,미사역점,경기도 하남시 미사강변동로 95힐스테이트 미사역 그랑파사쥬 1층 1031호(망월동),,
서울,대흥역점,서울특별시 마포구 백범로 102원흥빌딩 1층 102호(대흥동),,
서울,논현역점,"서울특별시 서초구 사평대로55길 149, 1층(반포동)",,
서울,북한산정릉점,서울특별시 성북구 보국문로 167산장아파트상가 1층(정릉동),,
경기,수내파크타운점,경기도 성남시 분당구 내정로 172상지상가빌딩 1층 104호(수내동),,
서울,금천독산점,서울특별시 금천구 시흥대로 474 유창빌딩 1층(독산동),,
서울,홍제홍은벽산점,서울특별시 서대문구 홍은중앙로 33(홍은동),37.59441533,126.9463184
충남,천안역점,충청남도 천안시 동남구 대흥로231금정빌딩 1층(대흥동),,
전남,화순중앙점,전라남도 화순군 화순읍 칠충로 110(삼천리),35.05869859,126.9818354
부산,못골점,부산광역시 남구 못골로41번길 13대연2차동원로얄듀크 205동 106호(대연동),,
서울,구로궁동점,서울특별시 구로구 부일로15길 29 비치빌딩 1층(궁동),,
인천,검단먹거리타운점,인천광역시 서구봉수대로1440번안길 28-11(왕길동),37.60183588,126.6532771
경기,이천터미널점,경기도 이천시 이섭대천로 1203 하나빌딩 1층(중리동),,
경기,김포라베니체점,경기도 김포시 김포한강2로23번길 72라베니체에비뉴2차 1층 129호(장기동),,
강원,삼척교동중앙점,강원도 삼척시 정상로 73(교동),37.44829227,129.1747792
강원,강릉6주공오거리점,강원도 강릉시 입암로 157(입암동),37.75975129,128.9183665
서울,상암하늘초점,서울특별시 마포구 월드컵북로 496(상암동),37.58487255,126.8801289
인천,인천효성남초점,인천광역시 계양구 새벌로 120대산아파트상가 1층 107호(효성동),,
광주,광주말바우점,광주광역시 북구 동문대로 102(두암동),35.17224596,126.9247991
경남,거창점,경상남도 거창군 거창읍 아림로 32(중앙리),35.68594984,127.9108029
경기,수원엠파이어점,경기도 수원시 영통구 신원로 88디지털엠파이어2 101동105호(신동),,
경기,수지동천점,경기도 용인시 수지구신수로783번길 30(동천동),37.34103375,127.099697
경기,동탄푸른마을점,"경기도 화성시 10용사로 349-3엘리트타워 1층 107, 108호(능동)",,
경기,김포북변점,경기도 김포시 북변1로16번길 47(북변동),37.62888247,126.7032861
서울,보라매공원점,서울특별시 영등포구 여의대방로 87대신빌딩 1층(신길동),,
경기,안산식물원점,경기도 안산시 상록구 도매시장로 91-1(일동),37.31400298,126.8630957
서울,선유도비즈타워점,서울특별시 영등포구 양평로19길 4풍림빌딩 1층(양평동),,
충북,청주여고점,충청북도 청주시 청원구 율봉로176번길 8-2성일빌딩 1층(율량동),,
광주,전대정문점,광주광역시 북구 (자미로 67(신안동),,
서울,강남포이점,서울특별시 강남구 개포로 221 네비스빌딩 1층(개포동),,
대구,대구칠곡네거리점,대구광역시 북구 칠곡중앙대로 411스카이빌딩 1층(태전동),,
경기,일산마두공원점,경기도 고양시 일산동구 강송로 180백마프라자 1층(마두동),,
인천,인천용현금호점,인천광역시 미추홀구 낙섬서로 4현대메디켈센타 1층(용현동),,
경기,고양성사점,경기도 고양시 덕양구 호국로 859대림e편한세상아파트상가 1층 111호(성사동),,
경기,고양향동중앙점,"경기도 고양시 덕양구 향기로 123, 106호(향동동)",,
서울,왕십리렉스점,서울특별시 성동구 왕십리로 336왕십리렉스프리미엄오피스텔 101호(도선동),,
광주,광주염주점,광주광역시 서구 염화로 73(화정동),35.14110386,126.873619
경남,합포구청점,경상남도 창원시 마산합포구 중앙동로 18(중앙동2가),35.19606907,128.5690397
세종,세종나성점,"세종특별자치시 나성북1로 12세종메가타워2 1층 107,108호(나성동)",,
서울,녹번점,서울특별시 은평구 은평로 217 백산빌딩 1층(녹번동),,
충남,아산호서대점,충청남도 아산시 배방읍 호서로79번길 19(세출리),36.73879704,127.0770014
서울,장안중앙점,서울특별시 동대문구장한로 58(장안동),37.5661158,127.0680715
경기,이천송정점,경기도 이천시 증신로291번길 129하나빌딩 1층(송정동),,
경기,시흥신일초점,경기도 시흥시 시흥대로 1077(신천동),37.43206554,126.7927837
경기,일산서구점,경기도 고양시 일산서구 산현로92번길 60탄현이화프라자 1층(일산동),,
서울,신풍역점,서울특별시 영등포구 신풍로 48(신길동),37.49993486,126.9112942
광주,광주주월점,광주광역시 남구 대남대로149번길 19(봉선동),35.1320681,126.9090427
대전,대전도안상대점,대전광역시 유성구 상대동로 34동화빌딩 1층 102호(상대동),,
경기,수원아이파크시티점,"경기도 수원시 권선구 동수원로177번길 40아이파크시티8단지 1층 101,112호(권선동)",,
경기,만안구청점,경기도 안양시 만안구 안양로 119 계양빌딩 1층(안양동),,
전북,전북순창점,전라북도 순창군 순창읍 장류로 352(순화리),35.37643985,127.14083
경기,고양내유점,경기도 고양시 덕양구 통일로 1270(내유동),37.72559541,126.8432879
서울,화양사거리점,서울특별시 성동구 광나루로 337(송정동),37.54851188,127.0672349
인천,부평경찰서점,인천광역시 부평구 길주로 505 우진빌딩 1층(정천동),,
경기,부천고리울점,"경기도 부천시 고리울로52번길 24, 1층(고강동, 테라탑팰리스)",,
충북,충주교통대점,충청북도 충주시 대소원면 대학로 24-1(검단리),36.96490578,127.8714153
광주,광주풍암운리점,광주광역시 서구 풍금로 10(풍암동),35.12109423,126.8659764
경기,안산법원점,"경기도 안산시 단원구 광덕서로 86안산법조타운 111,112호(고잔동)",,
서울,양천신정중앙점,서울특별시 양천구 은행정로 17(신정동),37.52122051,126.8596842
서울,개봉남부역점,서울특별시 구로구 남부순환로97길 20-6(개봉동),37.4940385,126.8586456
경기,갈매더샵점,경기도 구리시 갈매순환로 15 마운틴프라자 1층(갈매동),,
서울,군자역점,서울특별시 광진구 능동로 294 능동빌딩 1층 (능동),,
경기,안산와동점,경기도 안산시 단원구 와동공원로 150태영빌딩 1층(와동),,
서울,함지박사거리점,서울특별시 서초구 동광로 75(방배동),37.49306933,126.9906453
경기,김포운유초점,경기도 김포시 김포한강4로 176(장기동),37.64775044,126.6629247
경기,이천증포점,경기도 이천시 이섭대천로 1411 흥인프라자 1층(증포동),,
서울,망우역점,"서울특별시 중랑구 망우로 385, 1층(상봉동)",37.59887904,127.0949929
서울,월곡이마트점,서울특별시 성북구 종암로 167동일하이빌뉴시티 1층(하월곡동),,
경기,의정부효자초점,경기도 의정부시 부용로 208(신곡동),37.74992452,127.0793723
경기,대부도점,경기도 안산시 단원구 대부황금로 1466(대부북동),37.2857259,126.572835
인천,계양효성해링턴점,인천광역시 계양구 서운로 34계양효성해링턴아파트 105호(서운동),,
강원,강릉내곡점,강원도 강릉시 범일로 628-1(내곡동),,
서울,금천독산4동점,서울특별시 금천구 독산로 243(독산동),37.46861348,126.9020644
서울,가산리더스타워점,서울특별시 금천구 벚꽃로 286삼성리더스타워 지하1층 103호(가산동),,
서울,답십리초점,"서울특별시 동대문구 전농로 35, 1층(답십리동)",37.56824047,127.0567804
서울,답십리사거리점,"서울특별시 동대문구 답십리로 154, 1층(답십리동)",37.57262933,127.057109
경북,경산삼풍점,"경상북도 경산시 삼풍로 18, 1층(삼풍동)",35.82212668,128.7552596
서울,화곡남부시장점,"서울특별시 강서구 곰달래로49길 11, 1층(화곡동)",37.53222128,126.8575672
서울,까치산시장점,"서울특별시 강서구 강서로18나길 1, 1층(화곡동)",37.53418606,126.8472337
서울,종로3가역점,"서울특별시 종로구 돈화문로 27, 1층(묘동)",37.57100368,126.9918859
서울,배봉사거리점,"서울특별시 동대문구 한천로 189, 1층(장안동)",37.57797436,127.0678797
충북,청주강서점,"충청북도 청주시 흥덕구 강서로 110, 1층(강서동)",36.62448567,127.4289167
전남,광양중마점,"전라남도 광양시 광장로 143, 1층(중동)",34.93675351,127.6948786
전남,목포옥암점,"전라남도 목포시 남악1로52번나길 1, 1층(옥암동)",34.81161332,126.4505018
서울,가오리역점,"서울특별시 강북구 삼양로 423, 1층(수유동)",37.64125135,127.0165974
서울,노원을지병원점,"서울특별시 노원구 공릉로 324-2, 1층(하계동)",37.63565593,127.0711891
세종,세종종촌점,"세종특별자치시 도움1로 106, 1층(종촌동, 메가시티)",36.50281607,127.2481238
대전,대전정림점,"대전광역시 서구 정림로 56-1, 1층(정림동)",36.30549407,127.3655308
전북,익산부송우체국점,"전라북도 익산시 부송1로 70, 1층(부송동)",35.9575019,126.9897489
충북,청주성화점,"충청북도 청주시 서원구 신화로32번길 2, 1층(성화동)",36.61740753,127.4557676
서울,가양중앙점,"서울특별시 강서구 양천로 461, 1층(가양동)",37.56304578,126.8522239
서울,잠실장미점,"서울특별시 송파구 올림픽로35길 104,장미상가A동 106호",37.51981718,127.0993025
경기,수원권선SK뷰점,"경기도 수원시 권선구 세권로195번길 33, 1층(권선동, sk프라자)",37.25684937,127.026066
서울,구로고척점,"서울특별시 구로구 고척로 239, 1층(고척동)",37.5067064,126.8595806
강원,원주흥업사거리점,"강원도 원주시 흥업면 남원로 78, 1층",37.30297731,127.9203442
경기,광명아크포레점,"경기도 광명시 새터로 44-7, B3층(광명동, 광명아크포레자이위브)",,
서울,명보사거리점,"서울특별시 중구 마른내로 42-1, 1층 (초동)",37.5641686,126.99264
경기,안산사동중앙점,"경기도 안산시 상록구 항가울로 20, 1층",37.2835366,126.8476092
서울,고덕래미안점,"서울특별시 강동구 아리수로50길 50, 1층(고덕동)",37.55768914,127.1486002
인천,부평산곡중앙점,"인천광역시 부평구 원적로 296, 1층 (산곡동)",37.50440455,126.6991546
서울,구일역점,"서울특별시 구로구 구일로10길 27, B동 1층",37.49594045,126.8722666
경남,칠원점,"경상남도 함안군 칠원읍 원서로 25, 1층",35.30687771,128.5173907
경기,오남점,"경기도 남양주시 오남읍 진건오남로 517, 1층",37.68009553,127.209599
서울,대림사거리점,"서울특별시 영등포구 시흥대로 629, 1층 (대림동)",37.48863692,126.9056622
경기,군포송정지구점,"경기도 군포시 송부로 92, 1층 (도마교동)",37.31663118,126.9242372
서울,마포용강점,"서울특별시 마포구 큰우물로 49, 1층(염리동)",37.54259023,126.9441549
전북,전주호성점,"전라북도 전주시 덕진구 호성3길 12, 1층(호성동1가)",35.86117598,127.1511199
인천,계산삼거리점,"인천광역시 계양구 계양대로 215, 1층(계산동)",37.54280804,126.7208844
서울,개봉푸르지오점,"서울특별시 구로구 고척로 126, 1층(개봉동)",37.50196546,126.8479145
경기,야당중앙점,"경기도 파주시 송학1길 60, 1층 (야당동)",37.71240603,126.762967
서울,가양초점,"서울특별시 강서구 허준로 198, 1층(가양동)",37.56129159,126.8602541
경기,안양법원점,"경기도 안양시 동안구 부림로 156, 1층 (관양동)",37.3973962,126.9630973
경기,구성점,"경기도 용인시 기흥구 용구대로2394번길 2, 1층(마북동)",37.2998204,127.1076212
충남,천안백석현대점,"충청남도 천안시 서북구 백석4길 44, 1층(백석동)",36.82215909,127.1245011
경기,갈매한라비발디점,"경기도 구리시 갈매순환로 194, 1층(갈매동)",37.63663787,127.1217995
서울,면목역점,"서울특별시 중랑구 면목로 418, 1층(면목동)",37.58924296,127.0876287
서울,망원망리단길점,"서울특별시 마포구 동교로 39, 1층(망원동)",37.55277608,126.9066057
서울,종각역점,"서울특별시 종로구 종로 80-2, 1층(종로2가)",37.5699464,126.9864245
제주,제주롯데시티점,"제주특별자치도 제주시 도령로 74, 1층(연동)",33.48974154,126.486333
경기,김포금빛초점,"경기도 김포시 태장로 823, 1층 (장기동)",37.63542665,126.6805753
광주,전대예대점,"광주광역시 북구 용주로30번길 63, 1층(용봉동)",35.18076531,126.9040033
경남,불모산점,"경상남도 창원시 성산구 창원대로 1310, 1층(성주동)",35.19018997,128.7252379
서울,잠실새내역점,"서울특별시 송파구 백제고분로7길 58, 1층(잠실동)",37.51067217,127.0852283
전북,전주서일점,"전라북도 전주시 완산구 서신로 111, 1층(서신동)",35.83524939,127.1156211
서울,신자초사거리점,"서울특별시 광진구 뚝섬로 596, 1층(자양동)",37.53295508,127.0759404
서울,한남오거리점,"서울특별시 용산구 한남대로21길 33, 1층(한남동)",37.53335521,127.0065954
경기,수원오목천점,"경기도 수원시 권선구 삼천병마로1597번길 6, 1층(오목천동)",37.24519921,126.963337
인천,인천부평공고점,"인천광역시 부평구 갈월서로 46, 1층(갈산동)",37.51060604,126.7240974
